,tone_avg
10483,-0.24875621
10484,-3.9772727
10485,2.238806
10486,-3.3450704
10487,-1.8887722
10488,-1.8887722
10489,-1.8887722
10490,8.196721
10491,-0.8733624
10492,0.5660377
10493,-1.9354838
10494,-2.3809524
10495,-3.7190082
10496,3.0201342
10497,0.6535948
10498,0.30395138
10499,-1.1450381
10500,2.34375
10501,2.34375
10502,-7.0247936
10503,-10.344828
10504,-1.1185682
10505,0.61728394
10506,-2.631579
10507,-0.84317034
10508,-0.6369427
10509,-1.5151515
10510,-9.655172
10511,-0.7374631
10512,-5.882353
10513,-4.2134833
10514,3.113553
10515,-2.0
10516,-3.5164835
10517,0.7936508
10518,-3.9800994
10519,-1.8050542
10520,2.9850745
10521,-3.5460992
10522,-6.4102564
10523,-5.069124
10524,4.6511626
10525,-3.2786884
10526,-3.4482758
10527,-7.3008847
10528,-5.6
10529,-3.142857
10530,1.0335917
10531,4.9504952
10532,-2.1276596
10533,-4.265403
10534,1.457726
10535,-5.970149
10536,-2.5396826
10537,-2.8455284
10538,-11.570248
10539,0.0
10540,-5.4054055
10541,-4.0880504
10542,4.0
10543,-2.4242425
10544,-9.271523
10545,-9.655172
10546,-1.9354838
10547,-5.084746
10548,-5.6603775
10549,3.113553
10550,-5.7494864
10551,1.226158
10552,2.142857
10553,-2.3952096
10554,0.09569378
10555,0.29761904
10556,-2.0370371
10557,1.2690356
10558,-3.142857
10559,4.347826
10560,-0.72727275
10561,-1.7964072
10562,-12.230216
10563,-6.976744
10564,-1.2048193
10565,-2.0370371
10566,-1.6194332
10567,-4.2134833
10568,-3.5460992
10569,-3.6697247
10570,-3.5714285
10571,-5.263158
10572,-5.2325583
10573,-3.2051282
10574,-1.4084507
10575,-1.3761468
10576,-2.3952096
10577,-0.23201856
10578,0.0
10579,-8.602151
10580,0.66445184
10581,-1.1058452
10582,-0.67114097
10583,1.2622721
10584,-1.6393442
10585,-5.882353
10586,2.2964509
10587,3.10559
10588,2.8985507
10589,-0.46948355
10590,-0.8333333
10591,4.854369
10592,4.5454545
10593,0.0
10594,2.2641509
10595,0.3992016
10596,0.8695652
10597,1.2195122
10598,8.510638
10599,-3.125
10600,-0.6849315
10601,-1.5789474
10602,-4.0816326
10603,-0.43103448
10604,-4.7058825
10605,0.0
10606,1.2711865
10607,-3.9473684
10608,-1.9607843
10609,2.7777777
10610,-5.785124
10611,-0.88495576
10612,1.1450381
10613,4.3290043
10614,0.7194245
10615,2.840909
10616,-1.5089164
10617,1.8121911
10618,-0.907441
10619,0.3154574
10620,1.5217391
10621,1.3126491
10622,2.1818182
10623,0.7246377
10624,1.826484
10625,3.0139103
10626,0.9287926
10627,0.0
10628,0.0
10629,1.457726
10630,1.6018307
10631,0.12820514
10632,1.4184397
10633,1.870187
10634,1.0710808
10635,1.4124293
10636,-1.0948905
10637,-2.60181
10638,0.0
10639,-0.16556291
10640,1.8181819
10641,3.5532994
10642,-3.1662269
10643,-5.2083335
10644,-3.5211267
10645,-5.2083335
10646,-0.6430868
10647,-1.9267823
10648,-2.2988505
10649,-2.0338984
10650,1.7094017
10651,0.5555556
10652,2.4590163
10653,1.1851852
10654,-0.11764706
10655,1.9736842
10656,-4.5454545
10657,2.255639
10658,4.0816326
10659,-2.8846154
10660,-3.9784222
10661,-0.7239819
10662,-5.141388
10663,-4.699739
10664,-1.6460905
10665,-2.2988505
10666,-0.6012024
10667,3.7974684
10668,3.1496062
10669,-6.918239
10670,-0.8064516
10671,4.2735043
10672,2.3195877
10673,-6.382979
10674,-3.2786884
10675,-1.9748653
10676,3.7362638
10677,-3.95189
10678,1.858736
10679,5.5309734
10680,2.368421
10681,2.9850745
10682,0.754717
10683,-2.050581
10684,-3.1914895
10685,-0.7614213
10686,3.7735848
10687,-4.8109965
10688,2.670623
10689,8.184143
10690,4.9180326
10691,-2.914573
10692,2.419355
10693,-2.0920503
10694,2.1276596
10695,5.4325957
10696,1.9920319
10697,2.9126213
10698,-5.485232
10699,-2.3952096
10700,-8.0188675
10701,1.2727273
10702,-3.050109
10703,-6.976744
10704,-0.8583691
10705,-5.449591
10706,-1.980198
10707,-6.3655033
10708,-4.9327354
10709,-5.188679
10710,-4.5698924
10711,-5.4545455
10712,0.0
10713,-10.280374
10714,-2.8764806
10715,-0.44052863
10716,-3.2332563
10717,-3.357314
10718,-3.580247
10719,-0.660066
10720,-1.734104
10721,-6.097561
10722,-4.983389
10723,-4.012346
10724,2.690583
10725,-5.0
10726,-7.2864323
10727,0.7648184
10728,-2.4074075
10729,-3.0
10730,-4.8969073
10731,-5.4229937
10732,-6.1728396
10733,0.5181347
10734,0.0
10735,-4.0816326
10736,-0.39215687
10737,1.0050251
10738,-0.6097561
10739,2.7173913
10740,2.1390374
10741,-1.8518518
10742,-4.7619047
10743,-1.9664732
10744,-1.9736842
10745,-4.3100038
10746,-4.4044046
10747,-1.774043
10748,-2.0761247
10749,-3.5799522
10750,3.125
10751,-0.5636979
10752,-0.5636979
10753,-4.6822743
10754,-2.8792913
10755,-3.90482
10756,-3.5799522
10757,-4.4044046
10758,-0.30959752
10759,1.7167382
10760,-0.3448276
10761,3.0075188
10762,0.5494506
10763,-1.774043
10764,-1.2181617
10765,-3.90482
10766,-3.3891034
10767,-0.99502486
10768,-2.3907666
10769,-3.90482
10770,-1.774043
10771,-0.7017544
10772,-2.0846107
10773,-2.0100503
10774,-3.90482
10775,-1.2181617
10776,-3.137255
10777,-0.99502486
10778,-3.9443154
10779,-1.774043
10780,-1.9607843
10781,-3.1358886
10782,1.2307693
10783,-1.774043
10784,-2.2716517
10785,-2.9307282
10786,-2.4675324
10787,-1.9736842
10788,-2.2842638
10789,-0.99502486
10790,-1.1814346
10791,-0.7017544
10792,-2.0689654
10793,-3.5799522
10794,-5.862069
10795,-1.8887722
10796,-0.23419204
10797,-1.9736842
10798,-1.9607843
10799,-1.8887722
10800,-1.2108262
10801,-0.7017544
10802,2.675059
10803,-6.296296
10804,1.0204082
10805,-0.99502486
10806,-3.90482
10807,-0.23419204
10808,-3.9443154
10809,-1.8887722
10810,-1.2701101
10811,0.7936508
10812,-1.9736842
10813,-2.0689654
10814,-1.8887722
10815,1.4992504
10816,-1.9736842
10817,-2.9255319
10818,-6.296296
10819,-10.0
10820,0.0
10821,0.0
10822,1.8604652
10823,-4.43038
10824,-5.681818
10825,-5.5710306
10826,0.5494506
10827,-2.9585798
10828,-6.140351
10829,-2.0100503
10830,-2.4896266
10831,-1.5151515
10832,1.0344827
10833,-1.532567
10834,0.6993007
10835,-6.5637064
10836,0.29761904
10837,1.2307693
10838,-5.0
10839,1.510574
10840,1.0909091
10841,-5.862069
10842,1.6393442
10843,-1.2578616
10844,-0.2840909
10845,0.0
10846,0.93457943
10847,-2.7586207
10848,-6.296296
10849,-2.016129
10850,-0.27322406
10851,-10.0
10852,-3.6764705
10853,1.2
10854,-2.9255319
10855,-5.11811
10856,-4.833837
10857,0.90909094
10858,-2.4590163
10859,2.9761906
10860,-2.7989821
10861,-10.194175
10862,4.3103447
10863,0.17730497
10864,-2.3214285
10865,0.0
10866,-0.47281325
10867,1.010101
10868,0.66100097
10869,-3.646833
10870,-5.970149
10871,-4.181185
10872,0.0
10873,0.98039216
10874,-1.734104
10875,-5.975395
10876,2.4216523
10877,-2.1645021
10878,7.162534
10879,-2.9438002
10880,-2.0565553
10881,0.41322315
10882,-5.007153
10883,-4.9327354
10884,-6.514658
10885,-0.8
10886,-6.640625
10887,-4.311544
10888,-5.3156147
10889,-7.012987
10890,-1.7182131
10891,-1.650165
10892,-6.6666665
10893,-11.068703
10894,-7.887324
10895,-0.20746888
10896,-5.1630435
10897,-8.181818
10898,-5.2727275
10899,0.9881423
10900,-1.4204545
10901,-2.4096386
10902,-0.4597701
10903,-4.8076925
10904,1.2847966
10905,-3.3707864
10906,-6.2193127
10907,0.2713704
10908,-0.97442144
10909,-1.7241379
10910,2.4671052
10911,-1.459854
10912,-0.7092199
10913,-3.6144578
10914,-0.9640666
10915,1.8087856
10916,2.238806
10917,-3.6697247
10918,0.6849315
10919,-2.970297
10920,-0.37878788
10921,5.263158
10922,2.7874565
10923,-0.2610966
10924,0.0
10925,-1.6949153
10926,1.010101
10927,2.2026432
10928,3.3519554
10929,2.857143
10930,0.66100097
10931,0.5882353
10932,-2.7472527
10933,0.0
10934,-1.734104
10935,-5.197505
10936,-5.975395
10937,2.4216523
10938,7.162534
10939,-2.7027028
10940,-1.1290323
10941,-1.2396694
10942,0.34965035
10943,4.1791043
10944,-2.2144523
10945,0.73126143
10946,0.9881423
10947,-1.2048193
10948,-0.6060606
10949,0.41237113
10950,-6.514658
10951,-0.8
10952,-6.640625
10953,-5.4347825
10954,-4.311544
10955,-6.129032
10956,-7.055215
10957,-0.7518797
10958,-1.8348624
10959,-1.7182131
10960,-7.826087
10961,-11.068703
10962,-3.5019455
10963,-7.2
10964,-4.4280443
10965,-5.1630435
10966,-8.181818
10967,-3.5294118
10968,-6.4935064
10969,-5.2727275
10970,0.0
10971,0.4366812
10972,0.44510385
10973,0.9881423
10974,-3.8802662
10975,-6.286837
10976,-6.735751
10977,-0.96385545
10978,-3.9577837
10979,-0.8264463
10980,-0.8333333
10981,-0.4597701
10982,-4.8076925
10983,1.2847966
10984,-3.3707864
10985,-3.3333333
10986,-3.5616438
10987,-5.3359685
10988,2.9850745
10989,-4.4117646
10990,-8.163265
10991,-8.284023
10992,-4.830918
10993,-5.635838
10994,-6.2193127
10995,-6.074766
10996,-2.8708134
10997,-7.925408
10998,-8.273381
10999,-7.9283886
11000,1.8181819
11001,2.419355
11002,-3.6144578
11003,1.8087856
11004,-3.6697247
11005,-3.5714285
11006,2.5568182
11007,-0.5
11008,5.263158
11009,2.7874565
11010,-1.0928962
11011,5.263158
11012,-0.5673759
11013,-5.671642
11014,-1.4492754
11015,1.2345679
11016,-2.0992367
11017,0.0
11018,-2.1103897
11019,-2.1523178
11020,4.2056074
11021,4.712042
11022,2.0671835
11023,1.599016
11024,-3.073286
11025,-6.6901407
11026,-2.2123895
11027,0.5524862
11028,-1.4164306
11029,-0.6825939
11030,1.986755
11031,0.6127451
11032,-1.9446522
11033,2.6666667
11034,-2.3255813
11035,-2.586207
11036,-7.076923
11037,-2.739726
11038,-5.1282053
11039,-4.0
11040,-2.890933
11041,-3.7313433
11042,-0.7853403
11043,-0.5602241
11044,3.0797102
11045,-4.392765
11046,-3.7037036
11047,-1.4634147
11048,0.61349696
11049,-3.073286
11050,-4.4742727
11051,-2.0050125
11052,-3.0985916
11053,0.52910054
11054,-2.5641026
11055,2.0992367
11056,-8.196721
11057,2.111614
11058,3.8251367
11059,-2.7431421
11060,0.0
11061,2.5229359
11062,-0.6955178
11063,3.2786884
11064,2.419355
11065,-4.070556
11066,-5.2
11067,0.99750626
11068,-8.352144
11069,-2.4038463
11070,-9.045226
11071,0.0
11072,0.28694403
11073,-0.6993007
11074,-1.0118043
11075,-0.38910505
11076,2.1582735
11077,1.1764706
11078,2.7692308
11079,0.5976096
11080,3.7558684
11081,-1.9900497
11082,0.9756098
11083,1.5873016
11084,-3.9151714
11085,3.254438
11086,0.41841003
11087,0.0
11088,-1.8922853
11089,3.6742191
11090,-4.3175488
11091,-6.8359375
11092,0.19685039
11093,-1.2787724
11094,-1.2787724
11095,-2.122016
11096,-1.8716577
11097,-7.8711987
11098,0.49382716
11099,-7.009346
11100,-6.4267354
11101,0.84033614
11102,-1.6949153
11103,1.0676156
11104,-4.3956046
11105,-1.7921147
11106,-1.4662757
11107,0.83507305
11108,0.62305295
11109,-4.33213
11110,-6.3106794
11111,-3.543307
11112,-3.9520957
11113,-5.882353
11114,-2.9850745
11115,-2.8037384
11116,-2.9804728
11117,-5.4298644
11118,-7.5842695
11119,1.975052
11120,-5.7416267
11121,-0.7633588
11122,-0.81632656
11123,-3.3557048
11124,-2.310231
11125,5.0209203
11126,-0.5319149
11127,-3.3898306
11128,1.3986014
11129,-4.43038
11130,-0.5952381
11131,-8.139535
11132,0.89285713
11133,0.0
11134,-2.9940119
11135,-8.376964
11136,-0.990099
11137,2.1052632
11138,-1.5909091
11139,-6.451613
11140,8.457711
11141,-3.2738094
11142,0.0
11143,3.0769231
11144,-2.857143
11145,-2.1052632
11146,-5.0
11147,-3.271028
11148,-1.2658228
11149,3.0769231
11150,-4.347826
11151,-0.90293455
11152,-2.4169185
11153,-3.601108
11154,0.0
11155,-0.78740156
11156,2.413793
11157,-5.3511705
11158,-10.397553
11159,-0.8064516
11160,-4.1666665
11161,-9.278351
11162,-5.280528
11163,-0.66225165
11164,1.183432
11165,-3.3333333
11166,-1.1235955
11167,0.88495576
11168,-0.625
11169,-7.2727275
11170,-3.097345
11171,-5.4166665
11172,-1.3605442
11173,-10.377358
11174,-1.7094017
11175,4.4280443
11176,-1.8867924
11177,1.2779553
11178,-4.195804
11179,-2.479339
11180,-3.4482758
11181,1.6216216
11182,1.4553014
11183,-1.9230769
11184,2.9761906
11185,3.7786775
11186,1.3513514
11187,3.3898306
11188,-2.016129
11189,-1.5337423
11190,1.953125
11191,-9.69697
11192,-6.451613
11193,-4.778157
11194,-8.163265
11195,4.0358744
11196,2.909091
11197,-3.3057852
11198,-5.072464
11199,-3.6951501
11200,-4.229607
11201,-2.948403
11202,-6.735751
11203,-3.8869257
11204,-3.690037
11205,-0.33557048
11206,4.6558704
11207,-4.268293
11208,-3.10559
11209,-3.8461537
11210,0.390625
11211,0.5494506
11212,-4.83871
11213,0.19267823
11214,-1.5243902
11215,2.556391
11216,1.8867924
11217,-0.64102566
11218,0.0
11219,-1.5831134
11220,2.2727273
11221,-2.0547945
11222,-6.141732
11223,-0.2610966
11224,-0.96153843
11225,1.7612524
11226,-3.5911603
11227,-1.3377926
11228,-2.0588236
11229,-5.882353
11230,-0.6849315
11231,1.1286682
11232,-5.806452
11233,-2.2818792
11234,-3.3082707
11235,-1.2965964
11236,-0.33444816
11237,-3.1719532
11238,2.3746703
11239,-1.0504202
11240,-2.7334852
11241,-5.7786484
11242,-6.3106794
11243,-5.6179776
11244,-1.0169492
11245,-0.64102566
11246,0.0
11247,-1.369863
11248,-3.5532994
11249,1.0819166
11250,-3.4632034
11251,0.0
11252,-5.4545455
11253,-2.507837
11254,-4.539202
11255,-1.4492754
11256,-2.3636363
11257,-2.7586207
11258,-6.9503546
11259,-8.616188
11260,-2.2792022
11261,-5.284553
11262,-5.185185
11263,-9.090909
11264,-3.314917
11265,-5.2325583
11266,-1.9417475
11267,-3.8235295
11268,-1.0238907
11269,-6.557377
11270,-7.7966104
11271,0.0
11272,-3.7837837
11273,1.1292347
11274,-6.964286
11275,-1.1111112
11276,0.0
11277,-3.8297873
11278,-2.9891305
11279,-1.5473888
11280,-2.8828828
11281,-5.4545455
11282,-4.5925927
11283,-6.3876653
11284,-0.6993007
11285,-2.4752476
11286,-1.1857708
11287,-5.4216866
11288,2.699896
11289,2.8892455
11290,0.15082957
11291,-0.44472682
11292,-1.1692933
11293,-6.451613
11294,-0.6289308
11295,-0.5586592
11296,1.5384616
11297,-3.3707864
11298,-4.180064
11299,-0.6012024
11300,0.9560229
11301,-1.6563147
11302,-1.4545455
11303,-0.15313935
11304,-1.1152416
11305,-3.3057852
11306,-1.3888888
11307,2.3731587
11308,-0.8757962
11309,0.24390244
11310,-2.3148148
11311,-2.6490066
11312,-2.2522523
11313,-1.8461539
11314,4.4444447
11315,1.7114915
11316,-4.123711
11317,-3.125
11318,6.027397
11319,-2.4096386
11320,0.0
11321,-2.5641026
11322,-6.034483
11323,-3.5460992
11324,6.4102564
11325,-0.32362458
11326,4.265403
11327,2.739726
11328,-4.5643153
11329,-1.8087856
11330,-3.4482758
11331,-13.533834
11332,-3.0864198
11333,-18.571428
11334,-2.5
11335,-1.5151515
11336,-4.7058825
11337,-0.3773585
11338,-1.072386
11339,-2.7662518
11340,-2.8915663
11341,3.5982008
11342,1.7241379
11343,-4.4270835
11344,-4.968944
11345,-2.6578074
11346,0.0
11347,-1.0484928
11348,-1.0484928
11349,-2.6578074
11350,-3.3112583
11351,-8.823529
11352,-5.088063
11353,-0.6944444
11354,6.0
11355,-4.040404
11356,-8.333333
11357,-1.459854
11358,-3.7865748
11359,-2.0376174
11360,-3.8461537
11361,-0.4587156
11362,0.28544244
11363,2.4390244
11364,0.0
11365,2.8735633
11366,1.4018692
11367,-7.368421
11368,-7.614213
11369,-6.713781
11370,-4.5356374
11371,-7.568438
11372,-4.3363996
11373,-5.050505
11374,-7.894737
11375,-3.3088236
11376,-8.510638
11377,-3.7249284
11378,-7.4074073
11379,-8.421053
11380,-6.104651
11381,-4.202586
11382,-6.5849924
11383,-7.253886
11384,-7.894737
11385,-6.303725
11386,-4.2955327
11387,-2.9729729
11388,-2.2633746
11389,-5.4755044
11390,-4.010025
11391,0.32786885
11392,-4.814815
11393,-2.1459227
11394,-2.9850745
11395,-3.9506173
11396,-7.329843
11397,-6.7708335
11398,-5.6951423
11399,-4.2056074
11400,-7.8125
11401,-5.1369863
11402,-3.5422344
11403,-7.368421
11404,-8.02139
11405,-4.87013
11406,-8.333333
11407,-7.8125
11408,-7.142857
11409,-5.3859963
11410,-8.02139
11411,-6.6666665
11412,-7.9584775
11413,-7.7738514
11414,-7.894737
11415,-8.421053
11416,-6.9252076
11417,-5.1903114
11418,-7.038123
11419,-6.713781
11420,-9.152542
11421,-7.647059
11422,-9.424084
11423,-6.5789475
11424,-8.727273
11425,-6.265664
11426,-6.265664
11427,-7.9365077
11428,-5.863192
11429,-0.5263158
11430,-5.1792827
11431,-1.3816925
11432,-3.4042554
11433,-3.9473684
11434,-0.96153843
11435,-1.4423077
11436,-5.263158
11437,-1.6260163
11438,-1.4851485
11439,-4.132231
11440,-2.970297
11441,1.8867924
11442,-6.927711
11443,6.185567
11444,0.0
11445,-3.2258065
11446,-6.382979
11447,-8.219178
11448,-4.0697675
11449,-7.368421
11450,-0.8298755
11451,-5.0387597
11452,-4.244032
11453,-3.36
11454,-3.3383915
11455,-4.3554006
11456,-4.513889
11457,-4.3290043
11458,-5.871212
11459,-5.871212
11460,-4.314995
11461,-4.3103447
11462,-4.305705
11463,-6.5849924
11464,-6.267806
11465,-3.1120331
11466,-8.421053
11467,-2.7713625
11468,-6.23053
11469,-5.5652175
11470,-5.0966606
11471,-2.2633746
11472,-5.4755044
11473,-4.010025
11474,-3.3557048
11475,-1.7316017
11476,-1.2618296
11477,-2.7156549
11478,-4.913295
11479,-2.1978023
11480,-6.425703
11481,-1.8965517
11482,-4.4117646
11483,-3.2175033
11484,-3.322785
11485,-6.5159574
11486,-4.0697675
11487,-2.1459227
11488,-5.9917355
11489,-4.1025643
11490,-4.6979866
11491,-5.1764708
11492,-4.3771043
11493,-7.368421
11494,-3.058104
11495,-3.131524
11496,-7.368421
11497,-4.424779
11498,-7.4074073
11499,-0.5181347
11500,-2.5586355
11501,-5.0739956
11502,-4.356436
11503,-2.8985507
11504,-5.0704226
11505,-5.9322033
11506,-2.0188425
11507,1.5151515
11508,-2.5641026
11509,4.2105265
11510,-1.0526316
11511,-5.4380665
11512,0.0
11513,-5.0131927
11514,0.35211268
11515,0.3992016
11516,-6.0185184
11517,2.310231
11518,-0.3883495
11519,-2.3109243
11520,4.5833335
11521,-1.3761468
11522,-2.970297
11523,-2.857143
11524,-2.9126213
11525,-4.0
11526,-7.4074073
11527,-2.8846154
11528,-4.850746
11529,-4.229607
11530,1.7492712
11531,-3.065134
11532,-3.9215686
11533,1.3227513
11534,-2.2883296
11535,-9.090909
11536,-4.6391754
11537,-0.64102566
11538,-2.9126213
11539,-1.980198
11540,-10.588235
11541,-4.3875685
11542,-1.0
11543,4.9382715
11544,-5.6962028
11545,-1.1331445
11546,-0.64102566
11547,-5.769231
11548,-12.162162
11549,0.30911902
11550,-9.166667
11551,-4.484305
11552,-5.687204
11553,-3.524229
11554,-1.8867924
11555,0.6944444
11556,-1.1904762
11557,-2.8169014
11558,3.2085562
11559,4.7945204
11560,-1.9417475
11561,-5.7971015
11562,5.0541515
11563,-1.9047619
11564,3.626943
11565,0.0
11566,-4.379562
11567,0.0
11568,-2.8169014
11569,7.3913045
11570,3.508772
11571,-7.142857
11572,0.5221932
11573,-3.3333333
11574,-4.247104
11575,-5.357143
11576,4.5685277
11577,0.46728972
11578,2.1008403
11579,3.75
11580,0.5154639
11581,-1.9323672
11582,1.0526316
11583,-4.032258
11584,0.9708738
11585,0.8665511
11586,1.5037594
11587,-0.62695926
11588,-1.4204545
11589,2.0304568
11590,1.953125
11591,-1.5209125
11592,-1.8927444
11593,1.1111112
11594,3.4749036
11595,0.0
11596,-1.4778326
11597,-3.543307
11598,0.3257329
11599,2.970297
11600,-0.6993007
11601,5.820106
11602,1.8867924
11603,-0.30674848
11604,-2.173913
11605,0.9009009
11606,1.4018692
11607,-4.0983605
11608,0.990099
11609,-2.9126213
11610,-3.3797216
11611,-1.5027323
11612,-0.8116883
11613,-1.5503876
11614,-2.4336283
11615,-0.65466446
11616,-5.6657224
11617,-3.6585367
11618,1.4851485
11619,4.7058825
11620,-2.066929
11621,2.1327014
11622,3.3444817
11623,1.459854
11624,-3.0874786
11625,-1.0791367
11626,-2.169982
11627,-4.1775455
11628,1.3020834
11629,5.2380953
11630,1.457726
11631,-4.1666665
11632,-4.6296296
11633,-7.9027357
11634,2.3809524
11635,-2.7894003
11636,-4.9363055
11637,-3.4246576
11638,-5.7416267
11639,-9.154929
11640,-6.144068
11641,5.1282053
11642,-4.0650406
11643,-4.5255475
11644,7.142857
11645,0.0
11646,0.11376564
11647,2.9357798
11648,2.739726
11649,-2.930403
11650,0.3164557
11651,7.142857
11652,-2.4691358
11653,-3.1434186
11654,-6.4885497
11655,-1.1551155
11656,-6.5326633
11657,2.094241
11658,0.0
11659,-5.6689343
11660,-3.8461537
11661,-3.7037036
11662,-3.7313433
11663,-5.050505
11664,-7.913669
11665,-1.6438357
11666,1.2861736
11667,-3.2490976
11668,-5.492424
11669,-0.98566306
11670,-1.4925373
11671,-4.661654
11672,-0.9202454
11673,-2.4539878
11674,-2.3809524
11675,-2.3809524
11676,-2.3809524
11677,-10.447762
11678,-10.447762
11679,-6.3157897
11680,-6.3157897
11681,-1.1286682
11682,-4.581152
11683,-1.3533834
11684,2.0618556
11685,-3.1620553
11686,-5.590062
11687,-0.9493671
11688,-1.7751479
11689,-1.1904762
11690,-1.744186
11691,-1.754386
11692,-2.6548672
11693,-1.6574585
11694,1.1235955
11695,0.9578544
11696,-1.584786
11697,-0.7067138
11698,-4.591837
11699,-0.3968254
11700,-2.2875817
11701,-0.8
11702,-7.5342464
11703,9.302325
11704,0.3508772
11705,-3.5386631
11706,-0.7824726
11707,-1.826484
11708,-2.265861
11709,-0.86206895
11710,-1.3333334
11711,-3.8674033
11712,-1.791531
11713,2.413793
11714,-2.5641026
11715,0.98039216
11716,-1.6611296
11717,-2.5
11718,-1.3468014
11719,-2.4691358
11720,-1.4285715
11721,-4.83871
11722,-6.338028
11723,-1.5822785
11724,-3.7414966
11725,-0.6756757
11726,0.66225165
11727,-1.0869565
11728,1.4285715
11729,-1.8018018
11730,0.625
11731,0.0
11732,-1.8072289
11733,4.5454545
11734,2.5901942
11735,2.5316455
11736,-6.3432837
11737,-4.347826
11738,-8.988764
11739,-1.2987013
11740,3.267974
11741,0.65789473
11742,2.4390244
11743,-2.5210085
11744,-5.1813474
11745,-6.0150375
11746,-6.19469
11747,-1.3953488
11748,0.5050505
11749,-0.89285713
11750,-5.357143
11751,-6.0869565
11752,-3.7878788
11753,-6.329114
11754,2.3255813
11755,0.44843048
11756,1.1111112
11757,0.3968254
11758,0.0
11759,-6.818182
11760,-2.419355
11761,-0.7692308
11762,-5.6
11763,-7.0588236
11764,-2.9411764
11765,1.6260163
11766,-9.565217
11767,-4.316547
11768,0.0
11769,-0.75757575
11770,-4.1420116
11771,-1.1299435
11772,-2.6132405
11773,0.0
11774,-7.3863635
11775,-1.7647059
11776,1.3043479
11777,-1.3157895
11778,-10.0
11779,-5.072464
11780,-1.5625
11781,0.6451613
11782,2.4449878
11783,0.625
11784,-2.5751073
11785,-5.382131
11786,-2.204409
11787,-2.7259684
11788,-9.424084
11789,-8.536586
11790,0.0
11791,-0.817757
11792,0.0
11793,-7.142857
11794,3.1847134
11795,6.5306125
11796,0.0
11797,-3.3542976
11798,-5.319149
11799,2.1126761
11800,1.1650486
11801,-2.7944112
11802,0.8264463
11803,-1.6574585
11804,-3.2846715
11805,-3.4615386
11806,-3.1496062
11807,0.7968128
11808,-3.7878788
11809,-3.6363637
11810,-6.451613
11811,-3.030303
11812,5.620609
11813,-1.5706806
11814,-3.5168195
11815,2.5210085
11816,-0.4796163
11817,-2.910959
11818,-6.8403907
11819,-1.9498607
11820,-5.8139534
11821,-4.15879
11822,-1.4466546
11823,5.0209203
11824,0.7334963
11825,-1.4625229
11826,-2.0771513
11827,-4.33213
11828,-0.4524887
11829,-1.3157895
11830,-0.9852217
11831,1.050788
11832,0.16528925
11833,-2.857143
11834,4.6332045
11835,-5.0075874
11836,-0.31104198
11837,2.2222223
11838,-0.7371007
11839,-0.25252524
11840,-0.7968128
11841,-0.96153843
11842,-8.029197
11843,-4.6511626
11844,-5.069124
11845,-0.5839416
11846,0.5405405
11847,2.972028
11848,0.99502486
11849,-1.1320754
11850,-1.2345679
11851,-6.3432837
11852,0.61538464
11853,0.7117438
11854,-2.7027028
11855,-3.6290324
11856,-5.3846154
11857,-1.5037594
11858,0.0
11859,-6.451613
11860,-2.2727273
11861,-3.7701974
11862,-2.5210085
11863,-4.0650406
11864,-7.647059
11865,0.729927
11866,-1.3681592
11867,0.34364262
11868,-3.2727273
11869,2.8169014
11870,0.0
11871,2.8301888
11872,-9.195402
11873,3.2258065
11874,-4.592241
11875,-0.78125
11876,-2.1164021
11877,-2.9850745
11878,-6.0
11879,-12.35955
11880,-4.5
11881,2.8368795
11882,-2.6819923
11883,-7.8651686
11884,3.030303
11885,-3.6603222
11886,2.6476579
11887,0.7692308
11888,0.8264463
11889,-2.5069637
11890,-6.3473053
11891,-3.8385828
11892,-2.3225806
11893,0.0
11894,3.7572255
11895,-0.5681818
11896,-2.484472
11897,-0.40650406
11898,-7.142857
11899,1.4851485
11900,1.7595308
11901,-1.8181819
11902,-0.7352941
11903,-0.5714286
11904,1.3043479
11905,1.0204082
11906,2.2346368
11907,-4.7619047
11908,0.19743337
11909,-0.42016807
11910,-3.131524
11911,3.2258065
11912,-4.172662
11913,-0.78125
11914,-5.7971015
11915,-3.2258065
11916,-2.4096386
11917,0.0
11918,1.511335
11919,1.5021459
11920,-0.96153843
11921,-4.5738044
11922,3.4722223
11923,0.9569378
11924,-1.0204082
11925,0.0
11926,-2.5974026
11927,2.1276596
11928,-1.8099548
11929,3.6363637
11930,-3.791469
11931,1.0291595
11932,-0.7246377
11933,-3.9473684
11934,-0.35971224
11935,-1.5873016
11936,-0.36363637
11937,-3.7735848
11938,-2.3017902
11939,-0.34129694
11940,-3.283582
11941,0.24449877
11942,-2.0
11943,-17.241379
11944,0.80091536
11945,-1.3824885
11946,-3.6458333
11947,-2.5641026
11948,1.6304348
11949,-4.892368
11950,-0.95238096
11951,-3.7623763
11952,-9.40171
11953,-0.34246576
11954,-4.700855
11955,-9.219858
11956,1.4705882
11957,-3.6923077
11958,0.0
11959,1.5748031
11960,-4.43038
11961,-3.4965036
11962,0.0
11963,-2.3809524
11964,-1.8556701
11965,0.0
11966,2.9411764
11967,-0.74404764
11968,-4.8
11969,-0.93167704
11970,-1.8322083
11971,3.0927835
11972,-6.2322946
11973,-5.668016
11974,1.0471205
11975,-6.5868263
11976,-10.92437
11977,-3.7383177
11978,2.097902
11979,-3.5353534
11980,0.7246377
11981,0.6451613
11982,-8.9928055
11983,-6.2015505
